gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,delta.pct,exp.group1,exp.group2,ensembl_id,chromosome,strand,gene_biotype,membrane_protein,description
DGKZ,1.04E-10,0.636378342,0.337,0.199,3.96E-06,0.138,1.402316544,0.545472433,ENSG00000149091,11,+,protein_coding,yes,diacylglycerol kinase zeta
FTL,1.04E-10,-0.446072215,0.718,0.911,3.96E-06,-0.193,10.82459978,15.10896238,ENSG00000087086,19,+,protein_coding,no,ferritin light chain
DNASE1,1.04E-10,0.475637997,0.126,0.036,3.98E-06,0.09,0.554603344,0.117990964,ENSG00000213918,16,+,protein_coding,no,deoxyribonuclease 1
XIST,1.05E-10,-0.680811347,0,0.117,3.99E-06,-0.117,0,0.603041024,ENSG00000229807,X,-,lncRNA,no,X inactive specific transcript
PLEKHF1,1.11E-10,0.41712488,0.138,0.043,4.24E-06,0.095,0.481055985,0.109185988,ENSG00000166289,19,+,protein_coding,no,pleckstrin homology and FYVE domain containing 1
PSME2,1.15E-10,-0.533496109,0.187,0.388,4.40E-06,-0.201,0.679437843,1.430872981,ENSG00000100911,14,-,protein_coding,no,proteasome activator subunit 2
NSD2,1.17E-10,0.520302447,0.126,0.037,4.45E-06,0.089,0.562968077,0.089741435,ENSG00000109685,4,+,protein_coding,no,nuclear receptor binding SET domain protein 2
CDC42,1.22E-10,-0.372360651,0.466,0.66,4.65E-06,-0.194,2.36489072,3.355747436,ENSG00000070831,1,+,protein_coding,yes,cell division cycle 42
ZNF439,1.22E-10,0.229566954,0.067,0.01,4.66E-06,0.057,0.199223331,0.02280662,ENSG00000171291,19,+,protein_coding,no,zinc finger protein 439
MBD5,1.23E-10,0.559595072,0.221,0.098,4.71E-06,0.123,0.857093843,0.260024379,ENSG00000204406,2,+,protein_coding,no,methyl-CpG binding domain protein 5
SARS,1.24E-10,-0.520685944,0.123,0.302,4.74E-06,-0.179,0.380358952,0.980314301,ENSG00000031698,1,+,protein_coding,no,seryl-tRNA synthetase 1
ADGRE5,1.29E-10,-0.54240156,0.347,0.554,4.93E-06,-0.207,1.578014141,2.754606559,ENSG00000123146,19,+,protein_coding,no,adhesion G protein-coupled receptor E5
CASP10,1.29E-10,0.46381085,0.16,0.056,4.93E-06,0.104,0.585155479,0.149346263,ENSG00000003400,2,+,protein_coding,no,caspase 10
AC107983.2,1.43E-10,0.286908422,0.055,0.006,5.47E-06,0.049,0.236572803,0.013565103,ENSG00000273018,17,-,lncRNA,no,family with sequence similarity 106 member A
LINC00685,1.44E-10,0.510756071,0.181,0.069,5.49E-06,0.112,0.740672275,0.221698707,ENSG00000226179,X,+,lncRNA,no,long intergenic non-protein coding RNA 685
TCF7,1.45E-10,-0.562816686,0.123,0.301,5.52E-06,-0.178,0.444180102,1.133271157,ENSG00000081059,5,+,protein_coding,no,transcription factor 7
AC011815.2,1.46E-10,0.150010798,0.037,0.001,5.55E-06,0.036,0.11064144,9.59E-04,ENSG00000274184,18,+,lncRNA,no,"novel transcript, antisense to ZSCAN30"
CD34,1.52E-10,0.179947692,0.037,0.001,5.78E-06,0.036,0.136162869,0.002930732,ENSG00000174059,1,-,protein_coding,yes,CD34 molecule
RAB9A,1.53E-10,-0.595070304,0.101,0.27,5.83E-06,-0.169,0.364803535,1.061598785,ENSG00000123595,X,+,protein_coding,yes,"RAB9A, member RAS oncogene family"
RAMMET,1.55E-10,-0.418971663,0.04,0.187,5.91E-06,-0.147,0.110919129,0.485270253,ENSG00000169612,15,+,protein_coding,no,RNA guanine-7 methyltransferase activating subunit
BRWD1,1.57E-10,0.709826785,0.236,0.113,5.98E-06,0.123,1.115148572,0.293188174,ENSG00000185658,21,-,protein_coding,no,bromodomain and WD repeat domain containing 1
RTRAF,1.60E-10,-0.486971635,0.138,0.322,6.10E-06,-0.184,0.395714014,0.956093042,ENSG00000087302,14,+,protein_coding,no,"RNA transcription, translation and transport factor"
MTCH1,1.64E-10,-0.510701436,0.187,0.391,6.25E-06,-0.204,0.665447564,1.372834316,ENSG00000137409,6,-,protein_coding,no,mitochondrial carrier 1
TSPYL4,1.65E-10,0.419672112,0.12,0.034,6.29E-06,0.086,0.457667305,0.089744081,ENSG00000187189,6,-,protein_coding,no,TSPY like 4
ELOC,1.74E-10,-0.495866927,0.117,0.295,6.62E-06,-0.178,0.324588102,0.867891599,ENSG00000154582,8,-,protein_coding,no,elongin C
AC026471.1,1.75E-10,0.254739087,0.052,0.005,6.68E-06,0.047,0.204250356,0.009328827,ENSG00000260267,16,-,lncRNA,no,"novel transcript, antisense to ARMC5"
LDLRAP1,1.78E-10,0.511825551,0.132,0.041,6.79E-06,0.091,0.590039005,0.11514909,ENSG00000157978,1,+,protein_coding,yes,low density lipoprotein receptor adaptor protein 1
NDUFA13,1.80E-10,-0.569382652,0.202,0.383,6.87E-06,-0.181,0.584370223,1.351028689,ENSG00000186010,19,+,protein_coding,no,NADH:ubiquinone oxidoreductase subunit A13
PIM3,1.81E-10,-0.461545408,0.08,0.246,6.91E-06,-0.166,0.306746471,0.799410905,ENSG00000198355,22,+,protein_coding,no,"Pim-3 proto-oncogene, serine/threonine kinase"
LINC00996,1.81E-10,0.277820507,0.064,0.009,6.92E-06,0.055,0.237738128,0.020931169,ENSG00000242258,7,+,lncRNA,no,long intergenic non-protein coding RNA 996
SFPQ,1.90E-10,-0.46666875,0.439,0.629,7.24E-06,-0.19,2.117250997,3.307775524,ENSG00000116560,1,-,protein_coding,no,splicing factor proline and glutamine rich
TRBC1,1.95E-10,-0.859079002,0.279,0.45,7.44E-06,-0.171,1.548077547,3.621906856,ENSG00000211751,7,+,TR_C_gene,yes,T cell receptor beta constant 1
HYPK,2.00E-10,0.448050462,0.132,0.042,7.63E-06,0.09,0.466296497,0.074843337,ENSG00000242028,15,+,protein_coding,no,huntingtin interacting protein K
SSR2,2.06E-10,-0.465392843,0.325,0.521,7.84E-06,-0.196,1.272657026,2.137842243,ENSG00000163479,1,-,protein_coding,no,signal sequence receptor subunit 2
PPIB,2.07E-10,-0.475985248,0.325,0.531,7.88E-06,-0.206,1.307379426,2.20925963,ENSG00000166794,15,-,protein_coding,no,peptidylprolyl isomerase B
USP51,2.13E-10,0.244472069,0.052,0.005,8.13E-06,0.047,0.208007975,0.019709289,ENSG00000247746,X,-,protein_coding,no,ubiquitin specific peptidase 51
SPG11,2.13E-10,0.588825813,0.172,0.065,8.13E-06,0.107,0.776357544,0.181071399,ENSG00000104133,15,-,protein_coding,yes,"SPG11 vesicle trafficking associated, spatacsin"
AL022069.1,2.15E-10,0.908226412,0.04,0.002,8.20E-06,0.038,0.882608665,0.00312871,ENSG00000261420,6,+,lncRNA,no,"novel transcript, antisense to BRP44L"
PNO1,2.17E-10,-0.411172161,0.021,0.153,8.27E-06,-0.132,0.076941336,0.43207974,ENSG00000115946,2,+,protein_coding,no,partner of NOB1 homolog
UBE2J1,2.21E-10,-0.434380182,0.074,0.238,8.43E-06,-0.164,0.218459164,0.646540597,ENSG00000198833,6,-,protein_coding,no,ubiquitin conjugating enzyme E2 J1
CELF1,2.25E-10,0.728572932,0.353,0.215,8.60E-06,0.138,1.750607758,0.659993384,ENSG00000149187,11,-,protein_coding,no,CUGBP Elav-like family member 1
AC018892.3,2.27E-10,0.126211777,0.04,0.002,8.64E-06,0.038,0.095999192,0.004191876,ENSG00000279791,2,+,TEC,no,TEC
ARL17B,2.28E-10,0.298608507,0.095,0.022,8.71E-06,0.073,0.294289511,0.052304225,ENSG00000228696,17,-,protein_coding,no,ADP ribosylation factor like GTPase 17B
EEF1G,2.31E-10,-0.322791763,0.015,0.143,8.83E-06,-0.128,0.03551332,0.295166769,ENSG00000254772,11,-,protein_coding,no,eukaryotic translation elongation factor 1 gamma
TAP1,2.34E-10,-0.425797496,0.126,0.316,8.93E-06,-0.19,0.544862502,1.075236753,ENSG00000168394,6,-,protein_coding,no,"transporter 1, ATP binding cassette subfamily B member"
UQCRH,2.40E-10,-0.486616223,0.35,0.554,9.14E-06,-0.204,1.343281586,2.283299943,ENSG00000173660,1,+,protein_coding,no,ubiquinol-cytochrome c reductase hinge protein
RAB5IF,2.54E-10,-0.495419335,0.12,0.292,9.71E-06,-0.172,0.362945138,0.921385261,ENSG00000101084,20,+,protein_coding,no,RAB5 interacting factor
ARIH2OS,2.59E-10,0.331565553,0.098,0.023,9.88E-06,0.075,0.330713514,0.05748299,ENSG00000221883,3,-,protein_coding,no,ARIH2 opposite strand lncRNA
AC091132.4,2.59E-10,0.185096737,0.043,0.002,9.89E-06,0.041,0.143054391,0.00541932,ENSG00000266918,17,+,TEC,no,TEC
SLC16A13,2.61E-10,0.175249361,0.046,0.003,9.96E-06,0.043,0.137101607,0.007033595,ENSG00000174327,17,+,protein_coding,yes,solute carrier family 16 member 13
ITPRIP,2.67E-10,-0.455665629,0.037,0.177,1.02E-05,-0.14,0.100401401,0.509107429,ENSG00000148841,10,-,protein_coding,yes,"inositol 1,4,5-trisphosphate receptor interacting protein"
STIP1,2.79E-10,-0.486225896,0.166,0.359,1.06E-05,-0.193,0.668018663,1.336519904,ENSG00000168439,11,+,protein_coding,no,stress induced phosphoprotein 1
GPATCH2L,2.89E-10,0.676095484,0.255,0.129,1.10E-05,0.126,1.165678111,0.355404385,ENSG00000089916,14,+,protein_coding,no,G-patch domain containing 2 like
GSTM2,2.92E-10,0.302358034,0.061,0.008,1.11E-05,0.053,0.262498702,0.023792875,ENSG00000213366,1,+,protein_coding,no,glutathione S-transferase mu 2
SLC1A5,2.93E-10,-0.474325185,0.083,0.251,1.12E-05,-0.168,0.294834723,0.798872761,ENSG00000105281,19,-,protein_coding,yes,solute carrier family 1 member 5
LINC00987,2.94E-10,0.284639522,0.061,0.008,1.12E-05,0.053,0.247736467,0.024325145,ENSG00000237248,12,+,lncRNA,no,long intergenic non-protein coding RNA 987
SUGT1,3.03E-10,-0.523201663,0.138,0.315,1.16E-05,-0.177,0.433175762,1.059675719,ENSG00000165416,13,+,protein_coding,no,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
AC016831.7,3.32E-10,-0.407403971,0.009,0.129,1.27E-05,-0.12,0.026502971,0.3614479,ENSG00000285106,7,-,lncRNA,no,novel transcript
XAF1,3.41E-10,0.529915888,0.175,0.066,1.30E-05,0.109,0.769982238,0.225881047,ENSG00000132530,17,+,protein_coding,no,XIAP associated factor 1
DYRK2,3.42E-10,0.561125933,0.196,0.084,1.30E-05,0.112,0.769423628,0.199267557,ENSG00000127334,12,+,protein_coding,no,dual specificity tyrosine phosphorylation regulated kinase 2
JRKL,3.42E-10,0.365451698,0.101,0.025,1.30E-05,0.076,0.384635035,0.074789446,ENSG00000183340,11,+,protein_coding,no,JRK like
LDB2,3.48E-10,0.21975168,0.061,0.008,1.33E-05,0.053,0.192353061,0.023889345,ENSG00000169744,4,-,protein_coding,yes,LIM domain binding 2
C1orf43,3.75E-10,-0.375648902,0.074,0.236,1.43E-05,-0.162,0.237535569,0.605607091,ENSG00000143612,1,-,protein_coding,no,chromosome 1 open reading frame 43
HSPA9,3.96E-10,-0.409041176,0.184,0.383,1.51E-05,-0.199,0.687728466,1.240971012,ENSG00000113013,5,-,protein_coding,no,heat shock protein family A (Hsp70) member 9
SPIN4,4.03E-10,0.262438566,0.067,0.01,1.54E-05,0.057,0.235493953,0.030003603,ENSG00000186767,X,-,protein_coding,no,spindlin family member 4
CAPZA1,4.11E-10,-0.512606789,0.291,0.486,1.57E-05,-0.195,1.023804007,1.88721065,ENSG00000116489,1,+,protein_coding,no,capping actin protein of muscle Z-line subunit alpha 1
FAM8A1,4.18E-10,0.34986814,0.12,0.034,1.59E-05,0.086,0.392889085,0.092938515,ENSG00000137414,6,+,protein_coding,no,family with sequence similarity 8 member A1
BPTF,4.24E-10,0.798060968,0.469,0.335,1.62E-05,0.134,2.889719873,1.237062079,ENSG00000171634,17,+,protein_coding,no,bromodomain PHD finger transcription factor
ATP2B1,4.35E-10,-0.495167567,0.166,0.359,1.66E-05,-0.193,0.697945154,1.393227301,ENSG00000070961,12,-,protein_coding,yes,ATPase plasma membrane Ca2+ transporting 1
TOMM5,4.36E-10,-0.514405296,0.077,0.236,1.66E-05,-0.159,0.247275803,0.781615249,ENSG00000175768,9,-,protein_coding,no,translocase of outer mitochondrial membrane 5
RAB1A,4.44E-10,-0.435250087,0.071,0.228,1.70E-05,-0.157,0.222416727,0.652884913,ENSG00000138069,2,-,protein_coding,no,"RAB1A, member RAS oncogene family"
DHCR7,4.58E-10,-0.424976544,0.028,0.16,1.75E-05,-0.132,0.075274632,0.443610683,ENSG00000172893,11,-,protein_coding,no,7-dehydrocholesterol reductase
ABT1,4.71E-10,-0.343054245,0.031,0.166,1.80E-05,-0.135,0.083819792,0.374759393,ENSG00000146109,6,+,protein_coding,no,activator of basal transcription 1
NDUFV2,4.87E-10,-0.492428556,0.083,0.24,1.86E-05,-0.157,0.208287796,0.699832604,ENSG00000178127,18,+,protein_coding,no,NADH:ubiquinone oxidoreductase core subunit V2
SLC39A10,5.14E-10,0.646458909,0.261,0.131,1.96E-05,0.13,1.207738006,0.41040556,ENSG00000196950,2,+,protein_coding,no,solute carrier family 39 member 10
AC007365.1,5.15E-10,0.18249863,0.031,0,1.97E-05,0.031,0.134847648,0,ENSG00000226756,2,+,lncRNA,no,novel transcript
C9orf139,5.15E-10,0.151869792,0.031,0,1.97E-05,0.031,0.111008452,0,ENSG00000180539,9,+,lncRNA,no,chromosome 9 open reading frame 139
C12orf57,5.15E-10,-0.485189881,0.258,0.458,1.97E-05,-0.2,1.059414446,1.882706733,ENSG00000111678,12,+,protein_coding,no,chromosome 12 open reading frame 57
DGLUCY,5.46E-10,0.467691462,0.144,0.05,2.08E-05,0.094,0.569829609,0.13517641,ENSG00000133943,14,+,protein_coding,no,D-glutamate cyclase
ABCF1,5.54E-10,-0.584520517,0.224,0.414,2.11E-05,-0.19,0.820769588,1.730317794,ENSG00000204574,6,+,protein_coding,no,ATP binding cassette subfamily F member 1
SBDS,5.61E-10,-0.455729117,0.16,0.343,2.14E-05,-0.183,0.52545381,1.092122914,ENSG00000126524,7,-,protein_coding,no,SBDS ribosome maturation factor
SS18L2,5.63E-10,-0.535831919,0.135,0.306,2.15E-05,-0.171,0.375121234,0.993620398,ENSG00000008324,3,+,protein_coding,no,SS18 like 2
IK,5.73E-10,-0.486684484,0.193,0.394,2.19E-05,-0.201,0.718695949,1.408272804,ENSG00000113141,5,+,protein_coding,no,IK cytokine
MRFAP1,5.84E-10,-0.514059697,0.181,0.364,2.23E-05,-0.183,0.571918324,1.244798508,ENSG00000179010,4,+,protein_coding,no,Morf4 family associated protein 1
ATP8B2,5.88E-10,0.550141114,0.156,0.058,2.24E-05,0.098,0.689729415,0.15400632,ENSG00000143515,1,+,protein_coding,yes,ATPase phospholipid transporting 8B2
AC239868.1,6.21E-10,0.25189989,0.077,0.014,2.37E-05,0.063,0.229534291,0.032550313,ENSG00000261716,1,-,transcribed_unprocessed_pseudogene,no,"H2B clustered histone 20, pseudogene"
ANXA2,6.24E-10,-0.456243794,0.215,0.416,2.38E-05,-0.201,0.829602062,1.510150196,ENSG00000182718,15,-,protein_coding,yes,annexin A2
CIB1,6.29E-10,-0.512956673,0.215,0.392,2.40E-05,-0.177,0.624522719,1.318147866,ENSG00000185043,15,-,protein_coding,yes,calcium and integrin binding 1
CDC42SE2,6.41E-10,-0.53461845,0.488,0.644,2.45E-05,-0.156,2.218257745,3.661836231,ENSG00000158985,5,+,protein_coding,yes,CDC42 small effector 2
YWHAB,6.46E-10,-0.462794174,0.515,0.704,2.46E-05,-0.189,2.831011652,4.279932874,ENSG00000166913,20,+,protein_coding,no,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
SSR3,6.47E-10,-0.398868979,0.12,0.293,2.47E-05,-0.173,0.453630498,0.916573827,ENSG00000114850,3,-,protein_coding,no,signal sequence receptor subunit 3
AC006511.3,6.48E-10,0.238853979,0.055,0.006,2.47E-05,0.049,0.201466286,0.018144399,ENSG00000279865,12,-,TEC,no,TEC
RASA1,6.54E-10,0.348448798,0.135,0.043,2.49E-05,0.092,0.447189537,0.136663393,ENSG00000145715,5,+,protein_coding,yes,RAS p21 protein activator 1
MYO1F,6.60E-10,0.686500269,0.35,0.207,2.52E-05,0.143,1.834343282,0.761145656,ENSG00000142347,19,-,protein_coding,no,myosin IF
ATP6V1G1,6.62E-10,-0.481264381,0.319,0.514,2.52E-05,-0.195,1.191822379,2.059710743,ENSG00000136888,9,+,protein_coding,yes,ATPase H+ transporting V1 subunit G1
PTBP1,7.05E-10,-0.421728909,0.16,0.351,2.69E-05,-0.191,0.577566664,1.113200828,ENSG00000011304,19,+,protein_coding,no,polypyrimidine tract binding protein 1
KRT81,7.05E-10,0.248538848,0.083,0.017,2.69E-05,0.066,0.309225366,0.102038489,ENSG00000205426,12,-,protein_coding,no,keratin 81
HIF1A-AS2,7.54E-10,0.232862764,0.064,0.01,2.87E-05,0.054,0.214043738,0.03308405,ENSG00000258667,14,-,lncRNA,no,HIF1A antisense RNA 3
LCP2,7.66E-10,0.540186804,0.264,0.133,2.92E-05,0.131,1.061552239,0.417692079,ENSG00000043462,5,-,protein_coding,no,lymphocyte cytosolic protein 2
PHF21A,7.82E-10,0.536632192,0.156,0.058,2.98E-05,0.098,0.663983932,0.147114427,ENSG00000135365,11,-,protein_coding,no,PHD finger protein 21A
PRELID3B,8.05E-10,-0.396708158,0.046,0.188,3.07E-05,-0.142,0.134728472,0.493870693,ENSG00000101166,20,-,protein_coding,no,PRELI domain containing 3B
SRP19,8.47E-10,-0.429583885,0.169,0.359,3.23E-05,-0.19,0.580377859,1.128524099,ENSG00000153037,5,+,protein_coding,no,signal recognition particle 19
DBI,8.60E-10,-0.612076423,0.294,0.478,3.28E-05,-0.184,1.062046872,2.151750976,ENSG00000155368,2,+,protein_coding,no,"diazepam binding inhibitor, acyl-CoA binding protein"
HLA-DRB5,8.81E-10,0.322523761,0.101,0.026,3.36E-05,0.075,0.354425997,0.083093513,ENSG00000198502,6,-,protein_coding,yes,"major histocompatibility complex, class II, DR beta 5"
GOLGB1,8.98E-10,-0.336684705,0.242,0.454,3.43E-05,-0.212,1.429288133,2.067829533,ENSG00000173230,3,-,protein_coding,no,golgin B1
CTBP2,9.05E-10,0.522996835,0.147,0.053,3.45E-05,0.094,0.63934542,0.140861007,ENSG00000175029,10,-,protein_coding,no,C-terminal binding protein 2
AC017083.1,9.25E-10,0.27715285,0.061,0.009,3.53E-05,0.052,0.239599513,0.022939799,ENSG00000273064,2,+,lncRNA,no,novel transcript
AP001816.1,9.25E-10,0.217598631,0.061,0.009,3.53E-05,0.052,0.18589195,0.01986199,ENSG00000254531,4,+,lncRNA,no,novel transcript
NAA50,9.52E-10,-0.581493084,0.19,0.365,3.63E-05,-0.175,0.579279758,1.363229665,ENSG00000121579,3,-,protein_coding,no,"N-alpha-acetyltransferase 50, NatE catalytic subunit"
CCT3,9.79E-10,-0.48075162,0.181,0.368,3.73E-05,-0.187,0.582121529,1.207803912,ENSG00000163468,1,-,protein_coding,yes,chaperonin containing TCP1 subunit 3
KIAA1147,9.82E-10,0.433254216,0.135,0.045,3.75E-05,0.09,0.511529139,0.119422441,ENSG00000257093,7,-,protein_coding,no,DENN domain containing 11
ZNF821,1.02E-09,0.302600476,0.095,0.023,3.88E-05,0.072,0.306851833,0.059581901,ENSG00000102984,16,-,protein_coding,no,zinc finger protein 821
SRGAP2,1.04E-09,0.345844511,0.107,0.03,3.97E-05,0.077,0.366836703,0.075491694,ENSG00000266028,1,+,protein_coding,yes,SLIT-ROBO Rho GTPase activating protein 2
HMGB2,1.06E-09,-0.619330992,0.371,0.545,4.03E-05,-0.174,1.690402744,3.132896249,ENSG00000164104,4,-,protein_coding,no,high mobility group box 2
RBM12B,1.08E-09,0.388751499,0.144,0.05,4.11E-05,0.094,0.502981149,0.14796242,ENSG00000183808,8,-,protein_coding,no,RNA binding motif protein 12B
RPF1,1.09E-09,-0.468351771,0.071,0.22,4.14E-05,-0.149,0.20846999,0.671951987,ENSG00000117133,1,+,protein_coding,no,ribosome production factor 1 homolog
YPEL3,1.16E-09,0.535873153,0.344,0.204,4.43E-05,0.14,1.302679363,0.588252603,ENSG00000090238,16,-,protein_coding,no,yippee like 3
RASSF4,1.25E-09,0.27698452,0.067,0.011,4.76E-05,0.056,0.250861786,0.032354075,ENSG00000107551,10,+,protein_coding,no,Ras association domain family member 4
PPP3CA,1.28E-09,0.533676496,0.255,0.132,4.88E-05,0.123,0.948658407,0.346117847,ENSG00000138814,4,-,protein_coding,yes,protein phosphatase 3 catalytic subunit alpha
PSMB4,1.29E-09,-0.378442834,0.123,0.299,4.92E-05,-0.176,0.419991963,0.845901535,ENSG00000159377,1,+,protein_coding,no,proteasome 20S subunit beta 4
SRRM2,1.30E-09,0.573524733,0.62,0.502,4.97E-05,0.118,3.571364827,2.07183394,ENSG00000167978,16,+,protein_coding,no,serine/arginine repetitive matrix 2
NR3C1,1.33E-09,-0.50883446,0.291,0.488,5.07E-05,-0.197,1.256697256,2.211054939,ENSG00000113580,5,-,protein_coding,no,nuclear receptor subfamily 3 group C member 1
AL137802.2,1.36E-09,0.205206073,0.046,0.004,5.19E-05,0.042,0.160682743,0.006793364,ENSG00000261135,1,+,lncRNA,no,novel transcript
CCT5,1.37E-09,-0.442665851,0.107,0.276,5.21E-05,-0.169,0.322291646,0.797144315,ENSG00000150753,5,+,protein_coding,no,chaperonin containing TCP1 subunit 5
TM2D3,1.41E-09,-0.520232458,0.11,0.275,5.37E-05,-0.165,0.373736435,0.970193997,ENSG00000184277,15,-,protein_coding,no,TM2 domain containing 3
PCBP1,1.42E-09,-0.495671553,0.252,0.444,5.43E-05,-0.192,0.877627232,1.647411072,ENSG00000169564,2,+,protein_coding,no,poly(rC) binding protein 1
CCR7,1.52E-09,-0.795473808,0.018,0.137,5.78E-05,-0.119,0.063415023,0.845713413,ENSG00000126353,17,-,protein_coding,yes,C-C motif chemokine receptor 7
ZNF609,1.58E-09,0.494546217,0.16,0.062,6.01E-05,0.098,0.636166231,0.16132608,ENSG00000180357,15,+,protein_coding,no,zinc finger protein 609
RPL13,1.60E-09,-0.330061688,0.825,0.988,6.10E-05,-0.163,36.33807158,45.93646226,ENSG00000167526,16,+,protein_coding,no,ribosomal protein L13
CDK12,1.61E-09,0.577518173,0.316,0.18,6.13E-05,0.136,1.276462776,0.525493144,ENSG00000167258,17,+,protein_coding,no,cyclin dependent kinase 12
SF3B6,1.62E-09,-0.437181802,0.196,0.387,6.19E-05,-0.191,0.620559631,1.194167876,ENSG00000115128,2,-,protein_coding,no,splicing factor 3b subunit 6
GRWD1,1.65E-09,-0.384206172,0.015,0.13,6.30E-05,-0.115,0.021820251,0.333619963,ENSG00000105447,19,+,protein_coding,no,glutamate rich WD repeat containing 1
SCML4,1.68E-09,0.502173568,0.206,0.091,6.41E-05,0.115,0.829341699,0.291592537,ENSG00000146285,6,-,protein_coding,no,Scm polycomb group protein like 4
ENC1,1.72E-09,-0.475856591,0.021,0.142,6.56E-05,-0.121,0.060561062,0.474968637,ENSG00000171617,5,-,protein_coding,no,ectodermal-neural cortex 1
PDIA6,1.73E-09,-0.463057877,0.166,0.349,6.59E-05,-0.183,0.542329225,1.126039841,ENSG00000143870,2,-,protein_coding,yes,protein disulfide isomerase family A member 6
GLCCI1,1.77E-09,0.411266429,0.187,0.077,6.76E-05,0.11,0.624757381,0.221757426,ENSG00000106415,7,+,protein_coding,no,glucocorticoid induced 1
EMC7,1.78E-09,-0.449382689,0.092,0.248,6.78E-05,-0.156,0.238399659,0.690980083,ENSG00000134153,15,-,protein_coding,no,ER membrane protein complex subunit 7
ZFAND5,1.82E-09,-0.405154199,0.169,0.356,6.96E-05,-0.187,0.663164518,1.202413081,ENSG00000107372,9,-,protein_coding,no,zinc finger AN1-type containing 5
ARHGEF6,1.83E-09,0.363298183,0.15,0.054,6.96E-05,0.096,0.464534507,0.138507664,ENSG00000129675,X,-,protein_coding,no,Rac/Cdc42 guanine nucleotide exchange factor 6
PPP1R3E,1.85E-09,0.63633667,0.104,0.029,7.04E-05,0.075,0.666328895,0.072023487,ENSG00000235194,14,-,protein_coding,no,protein phosphatase 1 regulatory subunit 3E
SORL1,1.85E-09,0.619925691,0.31,0.177,7.06E-05,0.133,1.425967863,0.578588066,ENSG00000137642,11,+,protein_coding,yes,sortilin related receptor 1
