gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,delta.pct,exp.group1,exp.group2,ensembl_id,chromosome,strand,gene_biotype,membrane_protein,description
C1QTNF5,5.66E-13,-0.057088086,0.009,0.074,2.16E-08,-0.065,0.005933449,0.046536731,ENSG00000223953,11,-,protein_coding,yes,C1q and TNF related 5
PWAR5,5.67E-13,0.09864675,0.114,0.044,2.16E-08,0.07,0.143621623,0.068038055,ENSG00000279192,15,+,TEC,no,Prader Willi/Angelman region RNA 5
NENF,5.84E-13,0.260974679,0.639,0.537,2.23E-08,0.102,1.148172335,0.792701215,ENSG00000117691,1,+,protein_coding,no,neudesin neurotrophic factor
TFB1M,5.93E-13,0.086053664,0.118,0.047,2.26E-08,0.071,0.105477231,0.041465931,ENSG00000029639,6,-,protein_coding,no,"transcription factor B1, mitochondrial"
GYPC,5.96E-13,0.178759419,0.465,0.329,2.27E-08,0.136,0.594306189,0.408509514,ENSG00000136732,2,+,protein_coding,yes,glycophorin C (Gerbich blood group)
NHS,5.96E-13,0.208785802,0.236,0.133,2.27E-08,0.103,0.336687596,0.15658919,ENSG00000188158,X,+,protein_coding,no,NHS actin remodeling regulator
DZIP1L,6.10E-13,0.07345235,0.109,0.041,2.33E-08,0.068,0.099358663,0.044787679,ENSG00000158163,3,-,protein_coding,no,DAZ interacting zinc finger protein 1 like
USF3,6.13E-13,0.153664909,0.292,0.173,2.34E-08,0.119,0.309678513,0.177353707,ENSG00000176542,3,-,protein_coding,no,upstream transcription factor family member 3
WFS1,6.19E-13,0.203660224,0.379,0.248,2.36E-08,0.131,0.438216405,0.24886761,ENSG00000109501,4,+,protein_coding,no,wolframin ER transmembrane glycoprotein
AC005593.1,6.23E-13,0.032747829,0.065,0.017,2.38E-08,0.048,0.034925535,0.011698308,ENSG00000279584,5,+,TEC,no,TEC
DHFR2,6.24E-13,0.115462029,0.155,0.071,2.38E-08,0.084,0.166061512,0.076375805,ENSG00000178700,3,-,protein_coding,no,dihydrofolate reductase 2
PDLIM5,6.27E-13,-0.165991906,0.52,0.614,2.39E-08,-0.094,1.069802147,1.322187997,ENSG00000163110,4,+,protein_coding,no,PDZ and LIM domain 5
ATF7IP2,6.30E-13,-0.171391214,0.123,0.236,2.40E-08,-0.113,0.14397388,0.288279229,ENSG00000166669,16,+,protein_coding,no,activating transcription factor 7 interacting protein 2
BORCS5,6.33E-13,0.07728197,0.168,0.081,2.41E-08,0.087,0.127125376,0.068336426,ENSG00000165714,12,+,protein_coding,no,BLOC-1 related complex subunit 5
CKLF,6.33E-13,0.118701114,0.313,0.192,2.41E-08,0.121,0.267084313,0.167005542,ENSG00000217555,16,+,protein_coding,no,chemokine like factor
MBTPS1,6.42E-13,0.18480309,0.504,0.369,2.45E-08,0.135,0.68210008,0.47985975,ENSG00000140943,16,-,protein_coding,no,"membrane bound transcription factor peptidase, site 1"
BHLHE41,6.54E-13,0.21000401,0.445,0.307,2.49E-08,0.138,0.689085613,0.46027334,ENSG00000123095,12,-,protein_coding,no,basic helix-loop-helix family member e41
C6orf120,6.58E-13,0.126241633,0.277,0.161,2.51E-08,0.116,0.261456206,0.155765321,ENSG00000185127,6,+,protein_coding,no,chromosome 6 open reading frame 120
RPE65,6.61E-13,-0.097410062,0.008,0.071,2.52E-08,-0.063,0.005474539,0.075708073,ENSG00000116745,1,-,protein_coding,yes,retinoid isomerohydrolase RPE65
MAN1A2,6.67E-13,0.191071273,0.515,0.367,2.55E-08,0.148,0.677783583,0.469662985,ENSG00000198162,1,+,protein_coding,no,mannosidase alpha class 1A member 2
CCDC68,6.83E-13,0.334648287,0.41,0.292,2.61E-08,0.118,0.858682148,0.473892997,ENSG00000166510,18,-,protein_coding,no,coiled-coil domain containing 68
NPIPB13,6.84E-13,-0.045689385,0.004,0.064,2.61E-08,-0.06,0.003526685,0.035816443,ENSG00000198064,16,-,protein_coding,no,"nuclear pore complex interacting protein family, member B13"
HNRNPA0,6.93E-13,-0.260418791,0.698,0.715,2.65E-08,-0.017,1.470984501,1.95981038,ENSG00000177733,5,-,protein_coding,no,heterogeneous nuclear ribonucleoprotein A0
TMEM63A,6.94E-13,0.108934026,0.172,0.083,2.65E-08,0.089,0.196251436,0.109251597,ENSG00000196187,1,-,protein_coding,yes,transmembrane protein 63A
FARP1,6.99E-13,0.201811717,0.4,0.268,2.66E-08,0.132,0.506313289,0.309676175,ENSG00000152767,13,+,protein_coding,no,"FERM, ARH/RhoGEF and pleckstrin domain protein 1"
NISCH,7.03E-13,0.561631697,0.493,0.378,2.68E-08,0.115,1.235667771,0.514744132,ENSG00000010322,3,+,protein_coding,yes,nischarin
GIMAP2,7.05E-13,0.035441848,0.09,0.03,2.69E-08,0.06,0.051811119,0.026286694,ENSG00000106560,7,+,protein_coding,no,"GTPase, IMAP family member 2"
SCAMP1,7.09E-13,0.176979152,0.359,0.232,2.71E-08,0.127,0.41515042,0.251775858,ENSG00000085365,5,+,protein_coding,yes,secretory carrier membrane protein 1
SLC2A13,7.20E-13,0.13098566,0.143,0.064,2.75E-08,0.079,0.179694931,0.077306055,ENSG00000151229,12,-,protein_coding,yes,solute carrier family 2 member 13
CYSLTR1,7.27E-13,0.091403456,0.074,0.021,2.77E-08,0.053,0.088738423,0.021899927,ENSG00000173198,X,-,protein_coding,yes,cysteinyl leukotriene receptor 1
TSNAX,7.38E-13,0.179928212,0.364,0.233,2.81E-08,0.131,0.395028398,0.231457022,ENSG00000116918,1,+,protein_coding,no,translin associated factor X
BORCS6,7.62E-13,0.036525516,0.098,0.035,2.91E-08,0.063,0.053221514,0.026891233,ENSG00000196544,17,-,protein_coding,no,BLOC-1 related complex subunit 6
RBL1,7.68E-13,0.106561996,0.104,0.038,2.93E-08,0.066,0.115764306,0.036320541,ENSG00000080839,20,-,protein_coding,no,RB transcriptional corepressor like 1
RPS4Y1,7.81E-13,0.270763348,0.688,0.544,2.98E-08,0.144,2.250905045,1.694612965,ENSG00000129824,Y,+,protein_coding,no,ribosomal protein S4 Y-linked 1
CDH5,7.85E-13,0.056703278,0.071,0.02,3.00E-08,0.051,0.057803977,0.017034787,ENSG00000179776,16,+,protein_coding,yes,cadherin 5
CCDC171,7.88E-13,0.09700093,0.109,0.042,3.00E-08,0.067,0.128368019,0.054995432,ENSG00000164989,9,+,protein_coding,no,coiled-coil domain containing 171
AC093525.10,7.90E-13,-0.066737325,0.009,0.072,3.01E-08,-0.063,0.003405527,0.05091218,ENSG00000280402,16,+,TEC,no,tec
KANK1,8.02E-13,0.138457791,0.257,0.148,3.06E-08,0.109,0.261833702,0.146363038,ENSG00000107104,9,+,protein_coding,yes,KN motif and ankyrin repeat domains 1
TRIM2,8.04E-13,0.140335893,0.386,0.248,3.07E-08,0.138,0.449677649,0.315303967,ENSG00000109654,4,+,protein_coding,no,tripartite motif containing 2
RNF220,8.21E-13,0.108226987,0.257,0.145,3.13E-08,0.112,0.240145469,0.150517056,ENSG00000187147,1,+,protein_coding,no,ring finger protein 220
CENPB,8.23E-13,0.109373484,0.295,0.178,3.14E-08,0.117,0.257350963,0.165552444,ENSG00000125817,20,-,protein_coding,no,centromere protein B
ELOVL5,8.23E-13,-0.258893818,0.39,0.488,3.14E-08,-0.098,0.444217145,0.728093757,ENSG00000012660,6,-,protein_coding,no,ELOVL fatty acid elongase 5
COPRS,8.30E-13,0.245771363,0.516,0.396,3.17E-08,0.12,0.751275788,0.476964276,ENSG00000172301,17,-,protein_coding,yes,coordinator of PRMT5 and differentiation stimulator
ZFP62,8.38E-13,0.047130379,0.139,0.06,3.19E-08,0.079,0.096968579,0.061711521,ENSG00000196670,5,-,protein_coding,no,ZFP62 zinc finger protein
AL136295.5,8.42E-13,-0.070553852,0.014,0.082,3.21E-08,-0.068,0.007437738,0.057930263,ENSG00000259529,14,+,protein_coding,no,novel transcript
KIAA2026,8.43E-13,0.208919163,0.424,0.287,3.21E-08,0.137,0.595475478,0.380381718,ENSG00000183354,9,-,protein_coding,no,KIAA2026
GNPAT,8.54E-13,0.164574899,0.233,0.13,3.26E-08,0.103,0.255398701,0.120055889,ENSG00000116906,1,+,protein_coding,no,glyceronephosphate O-acyltransferase
SNAP29,8.57E-13,0.154884377,0.312,0.195,3.27E-08,0.117,0.31141262,0.177916527,ENSG00000099940,22,+,protein_coding,yes,synaptosome associated protein 29
DHX15,8.57E-13,-0.167207653,0.299,0.418,3.27E-08,-0.119,0.358284433,0.525194542,ENSG00000109606,4,-,protein_coding,no,DEAH-box helicase 15
SYDE2,8.82E-13,0.082420281,0.225,0.121,3.37E-08,0.104,0.194382563,0.128060721,ENSG00000097096,1,-,protein_coding,no,synapse defective Rho GTPase homolog 2
PRODH,9.06E-13,0.061948339,0.034,0.003,3.46E-08,0.031,0.046878742,0.002877927,ENSG00000100033,22,-,protein_coding,no,proline dehydrogenase 1
CYP39A1,9.08E-13,0.157659073,0.35,0.228,3.46E-08,0.122,0.376368748,0.233885023,ENSG00000146233,6,-,protein_coding,no,cytochrome P450 family 39 subfamily A member 1
BCL2,9.12E-13,0.14490236,0.173,0.085,3.48E-08,0.088,0.193822339,0.079741377,ENSG00000171791,18,-,protein_coding,no,BCL2 apoptosis regulator
SMIM30,9.19E-13,0.145821586,0.302,0.185,3.51E-08,0.117,0.303183719,0.177901498,ENSG00000214194,7,-,protein_coding,no,small integral membrane protein 30
ENDOD1,9.44E-13,0.228012666,0.447,0.311,3.60E-08,0.136,0.723499076,0.471541122,ENSG00000149218,11,+,protein_coding,no,endonuclease domain containing 1
ADH1B,9.44E-13,-0.278781612,0.547,0.683,3.60E-08,-0.136,4.71277633,5.930568302,ENSG00000196616,4,-,protein_coding,yes,"alcohol dehydrogenase 1B (class I), beta polypeptide"
ANP32A,9.45E-13,0.221897278,0.479,0.355,3.60E-08,0.124,0.623334675,0.391907352,ENSG00000140350,15,-,protein_coding,no,acidic nuclear phosphoprotein 32 family member A
CMTM7,9.46E-13,0.051280477,0.13,0.054,3.61E-08,0.076,0.083395071,0.045562248,ENSG00000153551,3,+,protein_coding,no,CKLF like MARVEL transmembrane domain containing 7
PLSCR4,9.61E-13,0.26745769,0.514,0.38,3.67E-08,0.134,0.827780369,0.518487501,ENSG00000114698,3,-,protein_coding,yes,phospholipid scramblase 4
CD248,9.78E-13,0.135262679,0.298,0.18,3.73E-08,0.118,0.317027682,0.199159023,ENSG00000174807,11,-,protein_coding,no,CD248 molecule
SELENOS,9.93E-13,-0.220503974,0.6,0.667,3.79E-08,-0.067,1.12175645,1.472144439,ENSG00000131871,15,-,protein_coding,yes,selenoprotein S
HYAL2,9.98E-13,0.149274796,0.221,0.122,3.81E-08,0.099,0.222518237,0.102349109,ENSG00000068001,3,-,protein_coding,yes,hyaluronidase 2
FKBP7,9.98E-13,0.256213791,0.426,0.299,3.81E-08,0.127,0.525000267,0.276855888,ENSG00000079150,2,-,protein_coding,no,FKBP prolyl isomerase 7
MXI1,1.01E-12,0.177474657,0.483,0.349,3.84E-08,0.134,0.624614048,0.4365641,ENSG00000119950,10,+,protein_coding,no,"MAX interactor 1, dimerization protein"
DMKN,1.01E-12,0.209222461,0.346,0.227,3.86E-08,0.119,0.418584354,0.227080145,ENSG00000161249,19,-,protein_coding,no,dermokine
TRNAU1AP,1.01E-12,-0.240094961,0.183,0.293,3.87E-08,-0.11,0.150034894,0.358272172,ENSG00000180098,1,+,protein_coding,no,tRNA selenocysteine 1 associated protein 1
STEAP4,1.02E-12,-0.58277485,0.213,0.329,3.90E-08,-0.116,0.546527266,1.316275917,ENSG00000127954,7,-,protein_coding,yes,STEAP4 metalloreductase
HOPX,1.04E-12,-0.307493434,0.082,0.177,3.96E-08,-0.095,0.086831427,0.345014403,ENSG00000171476,4,-,protein_coding,no,HOP homeobox
PNKD,1.05E-12,0.280543256,0.505,0.385,4.01E-08,0.12,0.697364547,0.397407891,ENSG00000127838,2,+,protein_coding,no,PNKD metallo-beta-lactamase domain containing
BLOC1S4,1.06E-12,0.140815343,0.294,0.18,4.05E-08,0.114,0.259484142,0.142360194,ENSG00000186222,4,+,protein_coding,no,biogenesis of lysosomal organelles complex 1 subunit 4
RCAN1,1.06E-12,-0.224783869,0.37,0.493,4.05E-08,-0.123,0.858488303,1.171833457,ENSG00000159200,21,-,protein_coding,no,regulator of calcineurin 1
MARVELD1,1.07E-12,0.200141029,0.267,0.158,4.08E-08,0.109,0.33358155,0.160836688,ENSG00000155254,10,+,protein_coding,yes,MARVEL domain containing 1
GUCY1A1,1.07E-12,0.513216728,0.613,0.517,4.09E-08,0.096,2.160582052,1.214488555,ENSG00000164116,4,+,protein_coding,no,guanylate cyclase 1 soluble subunit alpha 1
WDR83,1.07E-12,0.085119001,0.148,0.067,4.10E-08,0.081,0.123356323,0.058995614,ENSG00000123154,19,+,protein_coding,no,WD repeat domain 83
ZNF398,1.09E-12,0.099163278,0.105,0.039,4.15E-08,0.066,0.117832464,0.043579638,ENSG00000197024,7,+,protein_coding,no,zinc finger protein 398
C1QA,1.09E-12,-0.181142792,0.001,0.056,4.16E-08,-0.055,3.51E-04,0.134179978,ENSG00000173372,1,+,protein_coding,no,complement C1q A chain
SYNDIG1,1.10E-12,0.042652705,0.047,0.009,4.21E-08,0.038,0.036059492,0.005877168,ENSG00000101463,20,+,protein_coding,no,synapse differentiation inducing 1
NR2C1,1.14E-12,0.144079444,0.313,0.195,4.35E-08,0.118,0.349169531,0.22093991,ENSG00000120798,12,-,protein_coding,no,nuclear receptor subfamily 2 group C member 1
CNPY4,1.15E-12,0.1177505,0.252,0.147,4.40E-08,0.105,0.226608564,0.130471349,ENSG00000166997,7,+,protein_coding,no,canopy FGF signaling regulator 4
HSDL1,1.17E-12,0.077661355,0.135,0.058,4.46E-08,0.077,0.110221571,0.052037605,ENSG00000103160,16,-,protein_coding,no,hydroxysteroid dehydrogenase like 1
CHRNA10,1.18E-12,-0.073662259,0.006,0.065,4.49E-08,-0.059,0.005074723,0.05772532,ENSG00000129749,11,-,protein_coding,no,cholinergic receptor nicotinic alpha 10 subunit
TLNRD1,1.19E-12,-0.142035279,0.082,0.178,4.54E-08,-0.096,0.054187282,0.163254261,ENSG00000140406,15,+,protein_coding,no,talin rod domain containing 1
WASHC1,1.19E-12,0.180876559,0.298,0.185,4.54E-08,0.113,0.336406982,0.178933928,ENSG00000181404,9,-,protein_coding,no,WASH complex subunit 1
SAMD9,1.21E-12,0.127626598,0.192,0.1,4.62E-08,0.092,0.22714926,0.123253953,ENSG00000205413,7,-,protein_coding,no,sterile alpha motif domain containing 9
ICE1,1.23E-12,0.180456547,0.351,0.22,4.70E-08,0.131,0.421900888,0.25471905,ENSG00000164151,5,+,protein_coding,no,interactor of little elongation complex ELL subunit 1
CASP3,1.24E-12,-0.153586867,0.114,0.219,4.73E-08,-0.105,0.091566352,0.214183687,ENSG00000164305,4,-,protein_coding,no,caspase 3
PLLP,1.25E-12,0.134603418,0.125,0.053,4.75E-08,0.072,0.150989887,0.04845994,ENSG00000102934,16,-,protein_coding,no,plasmolipin
ZNF808,1.27E-12,0.103124386,0.123,0.05,4.83E-08,0.073,0.150505372,0.071137238,ENSG00000198482,19,+,protein_coding,no,zinc finger protein 808
NUDT6,1.29E-12,0.126065784,0.157,0.074,4.91E-08,0.083,0.159958214,0.06290087,ENSG00000170917,4,-,protein_coding,no,nudix hydrolase 6
AC073195.1,1.30E-12,0.043917725,0.047,0.009,4.96E-08,0.038,0.039069545,0.007915359,ENSG00000271855,2,+,lncRNA,no,novel transcript
TPGS2,1.31E-12,0.105834905,0.37,0.244,4.99E-08,0.126,0.331822674,0.237618872,ENSG00000134779,18,-,protein_coding,no,tubulin polyglutamylase complex subunit 2
MADCAM1,1.32E-12,0.038654394,0.036,0.004,5.02E-08,0.032,0.033010642,0.005700495,ENSG00000099866,19,+,protein_coding,yes,mucosal vascular addressin cell adhesion molecule 1
DAB2,1.32E-12,-0.256455807,0.611,0.691,5.04E-08,-0.08,1.417513,1.887817265,ENSG00000153071,5,-,protein_coding,yes,DAB adaptor protein 2
SQOR,1.35E-12,-0.234920321,0.308,0.416,5.13E-08,-0.108,0.336467251,0.572810444,ENSG00000137767,15,+,protein_coding,no,sulfide quinone oxidoreductase
TMCC1,1.35E-12,0.111440966,0.249,0.144,5.17E-08,0.105,0.223803361,0.132829547,ENSG00000172765,3,-,protein_coding,no,transmembrane and coiled-coil domain family 1
AC105046.1,1.40E-12,-0.114504407,0.001,0.056,5.33E-08,-0.055,5.18E-04,0.083163704,ENSG00000261026,8,-,lncRNA,no,"novel transcript, overlapping to EGR3"
TOX3,1.40E-12,0.088257078,0.213,0.112,5.35E-08,0.101,0.209306466,0.137544375,ENSG00000103460,16,-,protein_coding,no,TOX high mobility group box family member 3
DDX39A,1.42E-12,-0.117821058,0.115,0.22,5.42E-08,-0.105,0.090309517,0.183089161,ENSG00000123136,19,-,protein_coding,no,DExD-box helicase 39A
CBR4,1.42E-12,0.146059343,0.273,0.164,5.42E-08,0.109,0.275179832,0.152399848,ENSG00000145439,4,-,protein_coding,no,carbonyl reductase 4
BAG2,1.43E-12,0.17236869,0.24,0.14,5.46E-08,0.1,0.270098474,0.127065739,ENSG00000112208,6,+,protein_coding,no,BAG cochaperone 2
COLCA2,1.45E-12,0.134458783,0.187,0.098,5.52E-08,0.089,0.182130076,0.076934128,ENSG00000214290,11,+,protein_coding,no,colorectal cancer associated 2
PCCB,1.46E-12,0.076773283,0.196,0.101,5.55E-08,0.095,0.149629644,0.090051189,ENSG00000114054,3,+,protein_coding,no,propionyl-CoA carboxylase subunit beta
ATP13A3,1.46E-12,-0.29552487,0.384,0.481,5.56E-08,-0.097,0.469764925,0.803888665,ENSG00000133657,3,-,protein_coding,no,ATPase 13A3
ANO6,1.46E-12,0.263160179,0.6,0.477,5.56E-08,0.123,1.159226306,0.799198395,ENSG00000177119,12,+,protein_coding,yes,anoctamin 6
FBXO22,1.47E-12,0.085822508,0.352,0.222,5.59E-08,0.13,0.366263499,0.287357942,ENSG00000167196,15,+,protein_coding,no,F-box protein 22
CTHRC1,1.47E-12,-0.216290553,0.074,0.169,5.62E-08,-0.095,0.095735259,0.272962414,ENSG00000164932,8,+,protein_coding,no,collagen triple helix repeat containing 1
RNF187,1.48E-12,0.271793916,0.471,0.35,5.63E-08,0.121,0.654023613,0.370009517,ENSG00000168159,1,+,protein_coding,no,ring finger protein 187
SHISA4,1.48E-12,0.148126168,0.268,0.159,5.66E-08,0.109,0.26478671,0.141371105,ENSG00000198892,1,+,protein_coding,no,shisa family member 4
HS1BP3,1.51E-12,0.093352049,0.13,0.056,5.77E-08,0.074,0.109262046,0.039758278,ENSG00000118960,2,-,protein_coding,no,HCLS1 binding protein 3
ANAPC16,1.52E-12,0.295340842,0.697,0.618,5.78E-08,0.079,1.531014933,1.06247292,ENSG00000166295,10,+,protein_coding,no,anaphase promoting complex subunit 16
UBXN1,1.52E-12,0.259029283,0.598,0.509,5.80E-08,0.089,1.05808053,0.719834989,ENSG00000162191,11,-,protein_coding,no,UBX domain protein 1
MRPL19,1.56E-12,0.126148792,0.473,0.326,5.95E-08,0.147,0.531670656,0.403430213,ENSG00000115364,2,+,protein_coding,no,mitochondrial ribosomal protein L19
ZSCAN18,1.60E-12,0.19713305,0.504,0.368,6.09E-08,0.136,0.636458778,0.427453956,ENSG00000121413,19,-,protein_coding,no,zinc finger and SCAN domain containing 18
DCUN1D4,1.61E-12,0.175725997,0.47,0.326,6.14E-08,0.144,0.650934972,0.461608875,ENSG00000109184,4,+,protein_coding,no,defective in cullin neddylation 1 domain containing 4
SMARCAD1,1.62E-12,0.10618685,0.281,0.164,6.17E-08,0.117,0.291561425,0.199912669,ENSG00000163104,4,+,protein_coding,no,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1"
PACERR,1.62E-12,0.034838889,0.054,0.012,6.18E-08,0.042,0.036493494,0.011763551,ENSG00000273129,1,+,lncRNA,no,PTGS2 antisense NFKB1 complex-mediated expression regulator RNA
ZNF169,1.62E-12,0.077201993,0.058,0.014,6.19E-08,0.044,0.069727289,0.013988336,ENSG00000175787,9,+,protein_coding,no,zinc finger protein 169
CEP44,1.62E-12,0.139523217,0.259,0.149,6.19E-08,0.11,0.287984762,0.169257197,ENSG00000164118,4,+,protein_coding,no,centrosomal protein 44
ADNP2,1.62E-12,-0.159651183,0.219,0.333,6.19E-08,-0.114,0.247833287,0.393851034,ENSG00000101544,18,+,protein_coding,no,ADNP homeobox 2
GEMIN6,1.63E-12,0.059700692,0.173,0.084,6.23E-08,0.089,0.125930222,0.080288562,ENSG00000152147,2,+,protein_coding,no,gem nuclear organelle associated protein 6
CHKA,1.64E-12,-0.171590669,0.212,0.321,6.26E-08,-0.109,0.188842179,0.338992496,ENSG00000110721,11,-,protein_coding,no,choline kinase alpha
UGDH-AS1,1.67E-12,0.054939339,0.067,0.018,6.38E-08,0.049,0.055174376,0.015747699,ENSG00000249348,4,+,lncRNA,no,UGDH antisense RNA 1
SOS1,1.68E-12,0.210113533,0.388,0.258,6.40E-08,0.13,0.524024252,0.317472025,ENSG00000115904,2,-,protein_coding,yes,SOS Ras/Rac guanine nucleotide exchange factor 1
GCSH,1.70E-12,0.238970475,0.572,0.465,6.50E-08,0.107,0.937119428,0.641417713,ENSG00000140905,16,-,protein_coding,no,glycine cleavage system protein H
KNOP1,1.71E-12,0.121774523,0.286,0.169,6.52E-08,0.117,0.325212101,0.217944809,ENSG00000103550,16,-,protein_coding,no,lysine rich nucleolar protein 1
VAPB,1.73E-12,0.163809516,0.367,0.24,6.60E-08,0.127,0.41877763,0.266492886,ENSG00000124164,20,+,protein_coding,yes,VAMP associated protein B and C
LRRFIP1,1.74E-12,-0.255283422,0.273,0.377,6.63E-08,-0.104,0.329237163,0.586537868,ENSG00000124831,2,+,protein_coding,yes,LRR binding FLII interacting protein 1
LYRM7,1.76E-12,0.109211913,0.228,0.125,6.70E-08,0.103,0.21658229,0.127886578,ENSG00000186687,5,+,protein_coding,no,LYR motif containing 7
TXNDC5,1.76E-12,-0.08892522,0.06,0.151,6.71E-08,-0.091,0.039554263,0.105646568,ENSG00000239264,6,-,protein_coding,no,thioredoxin domain containing 5
LRFN5,1.79E-12,0.090308515,0.165,0.08,6.83E-08,0.085,0.175339417,0.104022004,ENSG00000165379,14,+,protein_coding,no,leucine rich repeat and fibronectin type III domain containing 5
CPEB4,1.81E-12,-0.267926132,0.34,0.451,6.89E-08,-0.111,0.39299954,0.677276938,ENSG00000113742,5,+,protein_coding,no,cytoplasmic polyadenylation element binding protein 4
REPS2,1.81E-12,0.059955684,0.128,0.054,6.91E-08,0.074,0.098462115,0.053747661,ENSG00000169891,X,+,protein_coding,yes,RALBP1 associated Eps domain containing 2
MTHFD2,1.83E-12,-0.269467452,0.271,0.386,6.99E-08,-0.115,0.316046085,0.586313,ENSG00000065911,2,+,protein_coding,no,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
CTIF,1.89E-12,0.114591243,0.173,0.085,7.20E-08,0.088,0.167326586,0.078194161,ENSG00000134030,18,+,protein_coding,no,cap binding complex dependent translation initiation factor
GPRC5C,1.89E-12,0.181576514,0.314,0.199,7.22E-08,0.115,0.354147192,0.194004315,ENSG00000170412,17,+,protein_coding,yes,G protein-coupled receptor class C group 5 member C
MYOF,1.92E-12,-0.189793212,0.271,0.401,7.34E-08,-0.13,0.364023685,0.55580571,ENSG00000138119,10,-,protein_coding,yes,myoferlin
TMEM219,1.93E-12,0.21006358,0.49,0.367,7.35E-08,0.123,0.615839343,0.396891709,ENSG00000149932,16,+,protein_coding,yes,transmembrane protein 219
TMEM254,1.93E-12,0.07189024,0.125,0.052,7.37E-08,0.073,0.106920556,0.053113873,ENSG00000133678,10,+,protein_coding,no,transmembrane protein 254
KCNJ14,1.95E-12,-0.050501408,0.01,0.073,7.42E-08,-0.063,0.008746641,0.044683031,ENSG00000182324,19,+,protein_coding,yes,potassium inwardly rectifying channel subfamily J member 14
